id,isi_berita,label
11,"Gianluigi Donnarumma menegaskan tak ada kata transisi dari Pep Guardiola ke Enzo Maresca di kubu Manchester City. Menurutnya target The Citizens tetap meraih gelar apapun kondisinya.
Manchester City kehilangan sejumlah pilarnya musim ini. Mereka ditinggal oleh Pep Guardiola yang melatih Man City dalam 10 musim terakhir. Guardiola mampu membawa Man City meraih 20 gelar dalam satu dekade.
Man City juga kehilangan dua pilar lini tengahnya yaitu Rodri dan Bernardo Silva. Keduanya hengkang ke Real Madrid dan Barcelona.
Kursi manajer yang ditinggalkan oleh Guardiola kemudian diisi oleh Enzo Meresca. Meresca bisa dibilang merupakan murid Guardiola. Ia sempat jadi asisten Guardiola di Man City pada rentang 2022-2023.
Man City mendatangkan sejumlah gelandang anyar yaitu Elliot Anderson, Ayyoub Bouaddi dan Enzo Fernandez untuk mengisi lini tengah.
Keraguan sempat mengiringi Man City karena transisi dari Guardiola ke Maresca. Mengingat, The Citizens kalah telak 0-3 dari Arsenal di Community Shield.
Keraguan tersebut mulai luntur usai Man City mulus melaju di awal musim ini. Mereka sempurna di empat laga awal Liga Inggris. Pada laga terakhir, Maresca bahkan mampu membawa Man City menang 1-0 atas Manchester United di Derby Manchester dengan 10 pemain.
Kiper Man City, Gianluigi Donnarumma, menegaskan tak ada kata transisi di kamus Manchester Biru. Man City selalu punya ambisi untuk meraih kemenangan dan juara apa pun kondisinya. Ia menilai mental juara Man City tak luntur meski sejumlah pilar pergi.
""Saya sebenarnya tidak terlalu suka kata 'transisi. Tujuan klub adalah untuk menang. Tujuan tim ini adalah untuk menang. Kami pastinya akan mengerahkan segala kemampuan untuk mewujudkannya,"" ujar Donnarumma dikutip dari Sky Sport.
""Kami bisa saja mengakhiri musim dengan meraih gelar juara, atau tanpa meraih apa pun. Namun, yang terpenting adalah memiliki mentalitas pemenang-turun ke lapangan dan berusaha memenangkan setiap pertandingan yang kami bisa,"" jelasnya.
(pur/aff)",sport
12,"Bali United start mulus di Super League musim ini. Laskar Serdadu Tridatu bermain sesuai dengan keinginan Johnny Jansen.
PSS Sleman (2-1) dan Isenmulang Kalteng FC (4-1) berhasil dikalahkan oleh Bali United. Dengan hasil yang diraih itu, Bali United untuk sementara memuncaki klasemen Super League dengan raihan enam poin, sama dengan koleksi angka Madura United dan Persija Jakarta.
Setelah kurang oke musim lalu, Jansen mulai menunjukkan hasil kinerjanya. Bali United diantarkan pelatih asal Belanda itu finis di peringkat kedelapan dengan raihan 51 poin.
Jansen menegaskan bahwa permainan anak asuhnya sudah sejalan dengan yang diasah saat pramusim.
""Menurut saya, rasanya luar biasa dapat memenangkan dua pertandingan yang jika melihat apa yang kami lakukan selama pramusim dan gaya permainan yang kami inginkan. Menurut saya ini adalah kemajuan besar dibandingkan saat kami memulai musim lalu, itu hal yang sangat bagus,"" kata Jansen dikutip dari situs ILeague.
""Kemenangan 4-1 di kandang (atas Isenmulang Kalteng FC) adalah hasil yang bagus. Menurut saya, kami tidak mengawali pertandingan dengan cukup baik. Memang tidak ada peluang besar bagi lawan, tapi mereka sempat menciptakan beberapa momen,"" ujar pelatih asal Belanda itu.
Bali United akan menjalani laga berat pada lanjutan Super League 2026/2027. Mereka akan dijamu oleh tim kuat, Borneo FC di Stadion Segiri, Samarinda, Minggu (20/9/2026) sore WIB.
(cas/aff)",sport
13,"Persija Jakarta bisa menurunkan skuad yang lebih baik saat menjamu Java United. Beberapa pemain yang sempat absen, berpeluang untuk comeback.
Macan Kemayoran akan menjamu Java di Stadion Kapten I Wayan Dipta, Gianyar, Bali, Sabtu (19/9/2026). Anggota skuad Persija perlahan-lahan segera komplet dengan kembalinya pemain-pemain yang absen.
Beberapa pemain yang absen karena masalah cedera adalah Witan Sulaeman, Kwon Chong-hoon, Shayne Pattynama, dan Dony Tri Pamungkas. Beberapa dari mereka kemungkinan sudah bisa tampil melawan Java.
""Untuk saat ini, saya rasa kami belum bisa menurunkan best squad seperti yang kami inginkan. Namun, dibandingkan pertandingan sebelumnya, saya pikir skuad yang kami miliki nanti akan lebih baik daripada saat menghadapi Persib,"" kata Pelatih Persija Shin Tae-yong, dalam keterangan yang dibagikan klub, Rabu (16/9).
""Kami harus tetap fokus dan tidak boleh lengah. Kalau kami bisa tampil maksimal dan tidak meremehkan lawan, saya yakin kami bisa mendapatkan hasil yang baik,"" ujarnya menambahkan.
Pelatih asal Korea Selatan juga memberi pujian terhadap kualitas yang dimiliki Java. Klub yang sebelumnya bernama Malut United itu diperkuat para pemain berpengalaman.
Ciro Alves, David da Silva, Gustavo Franca, hingga Gustavo Almeida. Nama terakhir bahkan berpotensi menjadi ancaman Persija karena baru dilepas Macan Kemayoran setelah memperkuat tim selama 2,5 musim.
""Java United merupakan tim dengan mobilitas yang sangat baik. Para pemainnya banyak berlari dan bekerja keras,"" ucap STY.
""Mereka juga memiliki pemain-pemain yang bisa memberikan respons dengan baik dan memiliki kemampuan untuk mencetak gol,"" tuturnya.
(mro/aff)",sport
14,"Emil Audero akhirnya rasakan kemenangan di Liga Spanyol. Rayo Vallecano kalahkan Espanyol, Emil dapat rating 7.
Rayo Vallecano menjamu Espanyol di lanjutan LaLiga, Rabu (16/9). Rayo Vallecano menang 2-1.
Kiper asal Indonesia, Emil Audero main di laga tersebut. SofaScore memberikan rating 7 untuknya.
Emil mampu tepis empat dari lima tembakan on target yang mengarah kepadanya. Lini belakang Rayo Vallecano juga tampil solid, Espanyol hanya catatkan ekspektasi goals on target 0,28.
Rating tersebut naik dari debut Emil Audero di LaLiga saat hadapi Real Madrid. Meski Emil lakukan banyak penyelamatan, timnya kalah 1-4, dan dirinya dapat rating 6,6.
Rayo Vallecano sementara naik ke peringkat ke-12 Klasemen Liga Spanyol dengan tujuh poin dari enam laga. Mereka selanjutnya akan hadapi Osasuna pada Sabtu (19/9) malam WIB sebelum jeda internasional.
(aff/yna)",sport
15,"Ciamis - Sebanyak 549 siswa dari 40 SD mengikuti lomba olahraga tradisional di Ciamis, Jawa Barat, dengan penuh semangat.
Foto Sport
Serunya 549 Siswa di Ciamis Adu Ketangkasan Lomba Olahraga Tradisional
Rabu, 16 Sep 2026 20:00 WIB
Anda menyukai artikel ini
Artikel disimpan",sport
16,"Persib Bandung mengalahkan FC Seoul di laga perdana Grup E AFC Champions League Two 2026/2027. Maung Bandung bikin sejarah di Negeri Gingseng.
Persib menjadi wakil Indonesia yang berlaga di ACL Two musim ini. Jawara Super League itu tergabung di Grup E bersama FC Seoul, Melbourne Victory, dan The Cong Viettel.
Laga perdana Persib langsung bertandang ke Korea Selatan, melawan FC Seoul. Kemenangan langsung didapat pasukan Igor Tolic di Seoul World Cup Stadium, Rabu (16/9/2026).
Persib menang 1-0 atas FC Seoul, lewat gol cepat Julio Cesar. hasil itu membuat Persib mencatat sejarah baru.
Persib Bandung menjadi wakil Indonesia pertama yang bisa menang atas klub Korea Selatan. Mereka mengungguli tim seperti Arema, Persebaya Surabaya, Persipura Jayapura, Persik Kediri, Pelita Jaya, PSIS Semarang, Sriwijaya FC, dan PSM Makassar.
Persib juga bisa membalas kekalahan dari wakil Korea yang sempat ditelan lebih dari 30 tahun lalu. Pada 1995, Persib pernah dikalahkan Ilhwa Chunma 2-5 di ajang Asia Club Championship.
Kemenangan atas FC Seoul membuat Persib Bandung sementara mengema 3 poin di Grup E. Posisi Marc Klok dkk akan dipastikan usai laga Viettel vs Melbourne Victory, yang saat ini tengah berlangsung.
(yna/aff)",sport
17,"FIFA ASEAN Cup 2026 akan bergulir sebentar lagi. Indonesia vs Thailand yang dijagokan akan menjadi pertandingan final ajang ini.
Pada 24 September sampai 5 Oktober 2026, FIFA ASEAN Cup 2026 berlangsung. Indonesia menjadi tuan rumah untuk Divisi 1.
Indonesia, Singapura, Malaysia, dan Bangladesh yang menempati Grup A. Sementara itu, Grup B diisi Thailand, Vietnam, Filipina, dan Pakistan.
Grup A akan dipentaskan di Stadion Utama Gelora Bung Karno. Sementara Grup B dimainkan di Stadion Si Jalak Harupat.
Setiap juara grup FIFA ASEAN Cup 2026 akan berhadapan di laga final. Sementara itu, tim runner-up FIFA ASEAN Cup 2026 akan berebut tempat ketiga.
ASEAN Football sudah melakukan analisa mengenai favorit juara dan laga yang dijagokan akan dimainkan di pertandingan final. Indonesia menjadi unggulan untuk juara FIFA ASEAN Cup yang pertama.
Final Indonesia vs Thailand menjadi unggulan dengan persentase 29 persen. Ada di posisi kedua ada Indonesia vs Vietnam dengan persentase 20 persen.
Indonesia memang mematok target menjadi juara FIFA ASEAN Cup 2026. Tim Merah Putih memang sudah lama tak menjadi kampiun, terakhir kali menjadi kampiun saat meraih emas SEA Games 1991. Pada saat itu, SEA Games masih memainkan tim senior. Kini, SEA Games sudah mewajibkan tim peserta memainkan tim U-23.
(cas/yna)",sport
18,"Persija Jakarta tidak terkena hukuman pengurangan poin meski harus pindah kandang ke Bali saat menjamu Java United. Situasi Macan Kemayoran bersifat tentatif.
Macan Kemayoran tidak bisa bermain di Jakarta dan area sekitarnya karena stadion-stadion yang tersedia digunakan pihak lain. Akhirnya Persija harus menjamu Java pada laga pekan ke-3 Super League di Stadion Kapten I Wayan Dipta, Gianyar, Bali, pada 19 September mendatang.
Adapun hukuman pengurangan poin mulai diberlakukan I.League buat tim yang tidak memenuhi salah satu aspek lisensi. Hukuman ini sudah dialami Java United dan Isenmulang Kalteng setelah berganti identitas dan pindah homebase sehingga mereka memulai kompetisi dengan kondisi minus 2 poin.
Java dan Isenmulang bermain di lokasi berbeda dengan venue yang mereka daftarkan saat proses verifikasi lisensi. Java yang sebelumnya bermukim di Ternate pindah ke Semarang, sedangkan Isenmulang pindah dari Banten ke Palangkaraya.
Situasi yang dihadapi Persija berbeda dengan Java dan Isenmulang. Persija mendaftarkan Stadion Utama Gelora Bung Karno (SUGBK) dan Jakarta International Stadium (JIS) sebagai venue kandang musim ini.
I.League sudah menyiapkan skema agar klub tetap bisa bermain di kota lain saat stadion-stadion di kota asal tidak bisa digunakan. Namun setiap klub hanya bisa maksimal empat laga kandang di luar kota, lebih dari itu baru hukuman poin akan diberlakukan.
""Penggunaan Stadion alternatif terdaftar hanya diizinkan maksimal 4 (empat) kali dalam 1 (satu) musim kompetisi dengan alasan sebagaimana dijelaskan dalam ayat (7) huruf a, b dan c Pasal ini,"" tulis Regulasi Super League 2026/2027 Pasal 33 tentang stadion.
""Pelanggaran ayat ini akan dikenakan sanksi pengurangan 1 (satu) poin pada musim berjalan. Aturan pengurangan poin ini juga berlaku untuk setiap akumulasi 4 (empat) kali perpindahan stadion berikutnya.""
Artinya, Persija masih punya tiga kesempatan lagi untuk bermain di venue selain SUGBK dan JIS. Menilik kesulitan Persija kesulitan bermain di Jakarta, ada kemungkinan tim asuhan Shin Tae-yong bakal lebih dari empat kali terusir ke luar kota sehingga harus terkena hukuman pengurangan poin.
(mro/aff)",sport
19,"JJ Gabriel, wonderkid Manchester United, kabarnya ingin cabut. Sebagus apa talenta muda panas yang dijuluki Kid Messi itu?
JJ Gabriel, yang masih berusia 15 tahun, kabarnya ingin meninggalkan MU. Pemain U-18 itu disebut ingin pindah klub.
Pemain berposisi sayap kiri itu mengirim surat pengunduran dirinya dari klub. MU disebut langsung menolaknya, berusaha mengajaknya bernegosiasi mengingat kontraknya akan habis tahun depan.
Gabriel menjadi talenta panas, sebab performanya yang di atas-atas pemain seusianya. Ia dijuluki Kid Messi usai videonya di Youtube viral, saat ia masih berusia 9 tahun.
JJ Gabriel kemudian mencuat sejak musim lalu. Ia bersinar bersama tim U-18 dengan mencetak 26 gol dan 4 assist dari 29 laga. Ia menyabet pemain terbaik Premier League U-18. Ia juga dikontrak jangka panjang oleh Nike pada 2025.
🌟 JJ Gabriel (15) – Ambidextrous wonderkid.
29 G/A in just 21 matches. In 2030 he'll still be only 19. Future superstar loading… 🚀⚽ 
 pic.twitter.com/2Paob7g2j3
Performa itu membuat Gabriel juga diajak berlatih dengan skuad senior MU. Musim ini, ia bahkan sempat diajak tur pramusim.
Gabriel sempat dimainkan MU saat melawan Atletico Madrid. Ia menjadi pemain termuda Setan Merah yang turun di laga tak resmi.
Kemampuannya berlanjut di kompetisi sesungguhnya musim ini. Gabriel langsung mencetak 5 gol dan 2 assist dari 3 laga bersama tim U-21, termasuk hat-trick saat menggasak Sabah 5-0 di UEFA Youth League pekan lalu.
Dari segi permainan, Gabriel memang sangat menjanjikan. Ia lihai menggocek lawan dengan kedua kakinya, juga tajam dalam urusan mencetak gol.
Kini Gabriel siap mencari klub baru. Keputusannya tampak mantap, usai ia menghapus semua fotonya terkait MU di Instagramnya.
Pemuda kelahiran 6 Oktober 2010 itu dikaitkan dengan Barcelona hingga menyebrang ke Manchester City. Kini Manchester United harus bekerja keras guna mengamankan JJ Gabriel, calon bintangnya di masa depan.
| Baca juga: Bintang Muda JJ Gabriel Mau Tinggalkan MU | 
(yna/aff)",sport
20,"Dalam dua seri terakhir MotoGP 2027, Marc Marquez sukses sapu bersih poin maksimal. Penampilan rider Ducati itu membuat pengamat MotoGP Carlo Pernat menyebutnya seperti makhluk dari Mars.
Marquez menyapu bersih MotoGP San Marino di Misano. Ia meraih kemenangan pada Sprint Race dan balapan utama sehingga mengamankan 37 poin dalam satu akhir pekan.
Hasil tersebut melanjutkan performa apik Marquez pada seri sebelumnya, ketika meraih 37 poin di MotoGP Aragon. Artinya, Marc mengumpulkan 74 poin maksimal dalam dua seri beruntun.
Bagi Pernat, yang membuat Marquez berbeda bukan sekadar kecepatannya. Gaya balap rider asal Spanyol itu dinilai sudah berubah seiring bertambahnya usia dan pengalaman.
Pernat menilai Marquez kini lebih mampu mengendalikan situasi balapan dibandingkan beberapa tahun lalu, tidak lagi terlalu sering mengambil risiko hingga berujung crash. Ia lebih baik dalam membaca kondisi dan mengelola balapan.
""Marquez adalah makhluk Mars. Bahkan seiring bertambahnya usia, dengan semua masalah yang pernah dia alami, dia mampu mengelola balapan dengan cara yang tidak bisa dilakukan pebalap lain,"" ucapnya seperti dilansir Motosan.
""Kita selalu bersulang untuk Marquez. Dalam beberapa Grand Prix terakhir, kita selalu bersulang untuknya, sekarang sudah dua kali berturut-turut. Jika dia adalah Marquez empat atau lima tahun lalu, saya akan mengatakan tidak ada yang seperti dia dalam hal cara dia membalap, meskipun terkadang dia terjatuh.""
""Sekarang, gaya balapnya juga sudah berubah: dia tidak lagi terjatuh, dia mengelola situasi yang dihadapinya. Karena waktu terus berjalan, dia pernah mengalami masalah pada bahu, tetapi dia mampu mengatasi semuanya. Dan dia mengelolanya dengan sangat baik sampai-sampai, dalam tanda kutip, dia membuat pebalap lain terjatuh. Bukan karena dia mendorong mereka, tentu saja.""
Pernyataan Pernat tersebut muncul setelah Marquez tampil dominan di Misano. Ia berhasil mengambil alih posisi terdepan setelah Marco Bezzecchi terjatuh dan kemudian menahan tekanan Jorge Martin sebelum meraih kemenangan.
Marc Marquez kini berada di puncak klasemen MotoGP 2026 dengan 274 poin, sama dengan Jorge Martin tetapi unggul jumlah kemenangan. Kemenangan di Misano menjadi kemenangan GP kelimanya dalam tujuh balapan terakhir.",sport
21,"Persib Bandung mengawali kiprahnya di AFC Champions League Two 2026/202 dengan kemenangan. Maung Bandung mengalahkan FC Seoul 1-0.
Bermain di Seoul World Cup Stadium, Seoul, Korea, Rabu (16/9), Persib langsung unggul cepat atas tuan rumah. Julio Cesar yang bikin gol.
Dari sepak pojok Marc Klok, Cesar menyambutnya dengan sontekan dari sudut sempit. Bola mengarah ke atas gawang dan tak mampu dibendung Kang Hyeonmu. Skor 1-0 untuk Persib.
Tertinggal bikin tuan rumah tersentak. Pasukan Kim Gi-Dong langsung banyak menekan.
Beberapa kali ancaman ditebar, namun penyelesaian akhir jadi kendala. Sementara Persib Bandung juga sempat kembali mengancam lewat Ragnar Oratmangoen, namun urung menambah gol. Hingga jeda, skor 1-0 tetap bertahan.
Di babak kedua, Persib kembali menghadapi gelombang tekanan dari FC Seoul. Banyak ancaman diberikan tuan rumah.
Beberapa kali peluang FC Seoul bisa diredam Teja Paku Alam, yang tampil gemilang di bawah mistar.
Memasuki menit-menit akhir, Persib banyak mengandalkan serangan balik. Situasi itu bikin juara Super League malah banyak menghasilkan momentum bikin gol tambahan.
Di masa injury time, Persib bahkan nyaris bikin gol tambahan andai sepak pojoknya yang berbuah kemelut tak disapu di mulut gawang. Hingga laga tuntas, kemenangan 1-0 akhirnya tetap bertahan.
Hasil ini bikin Persib Bandung mengemas 3 poin pertamanya di AFC Champions League Two. Selanjutnya pasukan Igor Tolic akan melawan The Chong Viettel asal Vietnam, 14 Oktober mendatang.
Susunan Pemain
FC Seoul: Kang Hyeonmu; Lee Sangmin (Yazan Al Arab 59'), Ahn Jae Min, Lee Hando (C), Shin Jiseop (Moon Seon-min 45'); Ko Pilgwan (Son Jeong-Beom 45'), Park Janghangyeol, Kim Minjoon (Jung Ha-Woon 45'); Leonardo Ruiz, Jeong Hyunwoo (Jeong Hyeon-Ung 84'), Cheon Seonghoon (Patryk Klimala 68')
Persib Bandung: Teja Paku Alam; Eliano Reijnders, Gabriel Mutombo, Julio Cesar (Ikhwan Tanamal 56'), Kakang Rudianto, Patricio Matricardi; Adam Alis (Thom Haye 90'), Marc Klok (C) (Dedi Kusnandar 77'); Luka Menalo (Beckham Putra 77'), Ragnar Oratmangoen (Mariano Peralta 68'), Balsa Sekulic (Berguinho 68')
(yna/aff)",sport
22,"Alwi Farhan, Moh Zaki Ubaidillah dan Muhamad Yusuf memetik pelajaran berharga dari Kento Momota. Itu untuk modal tampil di Asian Games 2026.
Tim bulutangkis Indonesia telah menyelesaikan rangkaian pemusatan latihan di Tokyo dan akan bertolak ke Nagoya pada Kamis (17/9) pagi untuk masuk ke perkampungan atlet.
Pada training camp terakhir tim bulutangkis di Tokyo, Momota menjadi mentor sekaligus sparring partner tim tunggal putra Indonesia.
| Baca juga: Ana/Trias Fokus Medali di Asian Games 2026 | 
Tiga dari empat tunggal putra Indonesia yaitu Alwi, Ubed sapaan akrab Moh Zaki Ubaidillah, dan Yusuf, berstatus debutan dan akan menjadi andalan tim bulutangkis di Asian Games Aichi-Nagoya 2026. Selain ada Jonatan Christie.
""Kami tahu Kento Momota sesuperior apa dulu jadi bisa bermain bareng hari ini pastinya senang dan sebuah kehormatan. Pengalaman yang tidak bisa dilupakan,"" kata Alwi dalam keterangan tertulisnya, Rabu (16/9/2026).
""Senang bisa berbagi lapangan dengan dia, tadi juga Momota sempat memberikan evaluasi dan masukan tentang cara main ke saya,"" ucap Ubed.
Bagi Alwi dan Ubed, walaupun ini Asian Games pertama, namun mereka punya pengalaman memperkuat Indonesia untuk ajang dengan persaingan ketat seperti SEA Games, Piala Sudirman, hingga Piala Thomas.
""Pastinya kami bersyukur dan senang juga bisa mewakili Indonesia di Asian Games. Kami ingin memaksimalkan kesempatan yang ada. Ini Asian Games pertama dan dengan hasil kemarin di SEA Games untuk saya dan Ubed cukup meyakinkan jadi ada modal bagus untuk ke multievent yang levelnya lebih tinggi,"" ucap Alwi.
""Persiapan individunya sejauh ini Alhamdulillah cukup lancar. Persiapan bersama tim pun juga berjalan dengan baik. Kami siap untuk bertanding di minggu depan,"" tambah Ubed.
Berbeda dengan Yusuf yang belum punya pengalaman tampil di turnamen besar. Dukungan senior sangat berguna baginya untuk meningkatkan percaya diri.
""Pastinya awal-awal ada groginya tapi dari senior terus mengingatkan buat lebih enjoy saja,"" ucap Yusuf.
""Mereka selalu berpesan untuk menganggap ini seperti turnamen individu saja. Tetap fokus, semangat dan lebih tenang,"" ujarnya.
Asian Games Aichi-Nagoya 2026 cabang bulutangkis bergulir pada 20-24 September (beregu) dan 25-29 September (perorangan) di Ichinomiya City Municipal Gymnasium, Aichi, Jepang.
(mcy/aff)",sport
23,"Tottenham Hotspur akhirnya kembali mencetak gol saat melawan Liverpool di Carabao Cup. Untuk hasilnya, kemenangan tetap belum datang juga.
Spurs melawan Liverpool di Anfield, pada babak ketiga Carabao Cup, Rabu (16/9/2026) dini hari WIB. The Lilywhites kalah 1-3.
Di laga itu, Spurs akhirnya bisa menjebol gawang lawannya, khususnya sesama wakil Premier League. Conor Gallagher yang bikin gol untuk tim tamu.
Gol itu menyudahi paceklik gol Tottenham, sejak terakhir kali merobek gawang lawan ketika melawan Charlton Athletic, 26 Agustus lalu. Setelahnya, empat laga mereka lewatkan tanpa bisa mencetak skor.
Terkait lawan, gol Gallagher juga menjadi yang pertama dicetak Tottenham Hotspur ke sesama wakil Premier League. Setelah lima pertandingan, pasukan Roberto De Zerbi baru bisa bikin gol.
| Baca juga: Gol Gallagher Sempat Bikin Liverpool Panik | 
Meski bisa mengakhiri paceklik golnya, Spurs tetap belum menang melawan wakil Premier League. Setelah terseok-seok di Liga Inggris, tim asal London Utara itu juga kembali dihajar Liverpool.
De Zerbi menyayangkan hasil ini. Sebab, Spurs dinilai selalu tampil mendominasi, namun kepayahan bikin gol dan merebut kemenangan.
""Kami harus lebih sering menembak dan menembak dengan lebih baik. Kami harus lebih baik dalam memanfaatkan peluang-peluang yang jelas,"" katanya, melansir Liverpool Echo.
""Namun, kami menyesal atas hasil ini, kecewa, dan frustrasi. Menurut saya ini tidak adil, tapi kami harus menerimanya dan menjadi lebih kuat dari momen sial ini, karena saya orang yang jujur. Saya selalu jujur pada diri sendiri dan pada kalian.""
""Saya rasa dalam lima atau enam pertandingan terakhir ini, kami memang tidak beruntung, baik saat melawan Newcastle, Everton, bahkan Nottingham, dan juga malam ini.""
""Kami harus memperbaiki banyak hal karena pada gol pertama yang kami kebobolan, kami tidak bertahan dengan cara yang benar, dan pada gol kedua, kami seharusnya bisa lebih dekat dengan Gakpo. Ini adalah momen yang sulit, tetapi kami harus lebih kuat untuk mempersiapkan diri sebaik mungkin menjelang pertandingan berikutnya,"" katanya.
(yna/aff)",sport
24,"Yan Diomande tampil menawan saat Real Madrid menang melawan Elche. Ia seolah menjawab kritik usai sebelumnya tak bikin gol dan assist.
Real Madrid menang dramatis di markas Elche, Estadio Manuel Martinez Valero pada laga lanjutan LaLiga, Rabu (16/9/2026) dini hari WIB. Tim tamu sempat unggul dua gol lewat bunuh diri Matias Dituro dan torehan Kylian Mbappe di babak pertama.
Elche mampu bangkit menyamakan kedudukan selepas jeda. Dua gol tuan rumah lahir lewat Abiel Osorio dan Fe Nino. Carlos Espi muncul sebagai pahlawan kemenangan Los Blancos berkat golnya di menit akhir laga.
Kemenangan ini membawa Madrid ke peringkat kedua klasemen dengan 15 poin. Poin mereka sama dengan Barcelona di puncak yang belum bermain pekan ini.
Yan Diomande jadi penampil terbaik Madrid di laga melawan Elche. Meski tak bikin gol, sayap asal Pantai Gading ini jadi tumpuan serangan El Real dari sisi kanan.
Ia bikin assist untuk gol Mbappe. Dikutip dari WhoScored, pemain 19 tahun ini bikin tujuh dribel sukses dan tiga umpan kunci.
Diomande yang juga bekerja keras saat Madrid kehilangan bola. Ia melakukan dua tekel sukses.
Performa apik Diomande di laga ini seolah menjawab kritik yang dialamatkan kepadanya. Ia banyak dikritik karena sebelum Elche tak bikin dan assist. Padahal, Madrid harus merogok kocek 125 juta euro untuk mendatangkan Diomande dari RB Leipzig musim panas.
Pelatih Madrid, Jose Mourinho, puas dengan performa Diomande di laga ini. Ia menyebut Diomande terus berkembang secara fisik dan kerja sama tim sejak merapat ke Santiago Bernabeu. Mourinho menilai Diomande sebelumnya tak tampil optimal karena masih beradaptasi dengan Madrid.
""Dia terus berkembang. Secara fisik, sudah terlihat bahwa dia memiliki ketahanan yang cukup setelah mendapatkan menit bermain. Pemahamannya dengan rekan-rekan setim juga semakin baik,"" ujar Mourinho dikutip dari situs Madrid.
""Umpan yang dilepaskan Valverde untuk gol kedua-mungkin dia tidak akan bisa melakukannya sebulan yang lalu. Kini, pemahamannya sudah lebih baik. Dia memiliki etos kerja dan kecerdasan yang sangat bagus,"" jelasnya.
(pur/aff)",sport
25,"Pelatih Timnas Jerman, Juergen Klopp kabarnya memilih Marc-Andre ter Stegen jadi kiper nomor satu. UEFA Nations League jadi panggungnya.
Juergen Klopp jadi pelatih baru Timnas Jerman, gantikan Julian Nagelsmann. Klopp mau bangun ulang Timnas Jerman agar berjaya lagi.
Posisi penjaga gawang selama ini diisi oleh Manuel Neuer. Neuer tidak tergantikan, sudah kemas 128 penampilan.
Namun setelah Piala Dunia 2026, Neuer tutup buku bersama Der Panzer. Pelapisnya selama ini adalah Marc-Andre ter Stegen.
Marc-Andre ter Stegen nyatanya tidak banyak mendapatkan menit di Timnas Jerman. Dirinya baru kemas 44 penampilan sejak debut di tahun 2012.
Mirinya, Ter Stegen kebanyakan main di laga-laga uji coba. Ter Stegen belum pernah bermain di Piala Eropa dan Piala Dunia.
Dilansir dari BILD, Juergen Klopp diketahui memilih Ter Stegen untuk kiper nomor satu Jerman. Kiper berusia 34 tahun itu punya jam terbang tinggi.
Ter Stegen pun sedang dipinjamkan Barcelona ke Ajax. Tujuh laga sudah dijalani, dua clean sheet dicatatkan.
Terdekat, ada UEFA Nations League. Jerman masuk Grup B bersama Belanda, Yunani, dan Serbia.
(aff/cas)",sport
26,"Manchester United akan melawan Brighton & Hove Albion dalam laga lanjutan Piala Liga Inggris. Setan Merah mengusung misi kembali ke jalur kemenangan!
Pada akhir pekan lalu, Man United menelan kekalahan 0-1 dari Manchester City di Liga Inggris. The Red Devils kalah kontroversial dari The Citizens, gol Erling Haaland di posisi offside disahkan wasit video assistant referee.
MU sudah menelan dua kekalahan di Liga Inggris musim ini. Sebelumnya, MU kalah 0-2 dari Hull City.
Di babak ketiga Piala Liga Inggris, MU akan melawan Brighton & Hove Albion. Laga itu akan berlangsung di Old Trafford, Kamis (17/9/2026) dini hari WIB.
Man United tak mau menelan kekalahan beruntun di kandang. Manajer MU, Michael Carrick, pun mengusung misi kembali ke jalur kemenangan.
""Derbi Manchester hari Minggu kemarin sangat mengecewakan karena sejumlah alasan. Tetapi sekarang kita harus segera bangkit dan kembali ke jalur kemenangan,"" kata Carrick dikutip dari situs Man United.
""Pertandingan datang silih berganti dengan cepat menjelang jeda internasional minggu depan; kita memiliki skuad yang penuh talenta dengan setiap orang berjuang untuk bermain. Sebagai kelompok pelatih, pemain, dan staf, kami ingin bermain sebanyak mungkin pertandingan musim ini, jadi kita harus melewati pertandingan seperti ini dan memastikan kita terus bersaing di setiap lini.""
""Dukungan kalian pada hari Minggu sangat luar biasa, seperti biasa, dan tidak seorang pun di klub menganggap remeh bahwa kita sekali lagi dapat mengandalkan kalian untuk mendukung tim malam ini,"" kata dia menambahkan.
(cas/yna)",sport
